dataset,site,image,url,substrate,partition,longitude,latitude
German_Bank_2010,LP12,LP12_261120559,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120559.JPG,[3],test,-66.21100053,43.4913984
German_Bank_2010,LP12,LP12_261120605,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120605.JPG,[3],test,-66.21092215,43.49137815
German_Bank_2010,LP12,LP12_261120615,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120615.JPG,[3],test,-66.21077272,43.49133779
German_Bank_2010,LP12,LP12_261120630,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120630.JPG,[3],dropped,-66.21059142,43.49128608
German_Bank_2010,LP12,LP12_261120642,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120642.JPG,[3],dropped,-66.21044522,43.49124206
German_Bank_2010,LP12,LP12_261120647,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120647.JPG,[3],dropped,-66.21038568,43.49122361
German_Bank_2010,LP12,LP12_261120650,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120650.JPG,[3],dropped,-66.21034675,43.49121155
German_Bank_2010,LP12,LP12_261120701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120701.JPG,[3],train,-66.21019666,43.49116381
German_Bank_2010,LP12,LP12_261120709,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120709.JPG,[3],train,-66.21009209,43.49112995
German_Bank_2010,LP12,LP12_261120718,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120718.JPG,[3],train,-66.20998284,43.49109398
German_Bank_2010,LP12,LP12_261120722,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120722.JPG,[3],train,-66.20993207,43.49107712
German_Bank_2010,LP12,LP12_261120733,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120733.JPG,[3],train,-66.20979414,43.49103127
German_Bank_2010,LP12,LP12_261120749,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120749.JPG,[3],train,-66.20957372,43.49095735
German_Bank_2010,LP12,LP12_261120805,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120805.JPG,[3],train,-66.20936612,43.4908873
German_Bank_2010,LP12,LP12_261120821,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120821.JPG,[3],train,-66.20913729,43.49081018
German_Bank_2010,LP12,LP12_261120835,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120835.JPG,[3],train,-66.20894573,43.49074603
German_Bank_2010,LP12,LP12_261120852,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120852.JPG,[3],train,-66.20874405,43.49067798
German_Bank_2010,LP12,LP12_261120907,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120907.JPG,[3],train,-66.20854782,43.49061065
German_Bank_2010,LP12,LP12_261120916,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120916.JPG,[3],train,-66.20842143,43.49056646
German_Bank_2010,LP12,LP12_261120923,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120923.JPG,[3],train,-66.20834232,43.49053864
German_Bank_2010,LP12,LP12_261120939,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120939.JPG,[3],train,-66.20812293,43.49046055
German_Bank_2010,LP12,LP12_261120952,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120952.JPG,[3],train,-66.20795531,43.49040122
German_Bank_2010,LP12,LP12_261120955,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261120955.JPG,[3],train,-66.20790572,43.49038394
German_Bank_2010,LP12,LP12_261121008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121008.JPG,[3],train,-66.20772519,43.49032119
German_Bank_2010,LP12,LP12_261121025,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121025.JPG,[3],train,-66.20752238,43.49025171
German_Bank_2010,LP12,LP12_261121030,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121030.JPG,[3],train,-66.20745586,43.49022898
German_Bank_2010,LP12,LP12_261121041,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121041.JPG,[3],train,-66.20731299,43.49017995
German_Bank_2010,LP12,LP12_261121051,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121051.JPG,[3],train,-66.2071823,43.49013446
German_Bank_2010,LP12,LP12_261121057,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121057.JPG,[3],train,-66.2071122,43.49010985
German_Bank_2010,LP12,LP12_261121112,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121112.JPG,[3],train,-66.20690372,43.49003589
German_Bank_2010,LP12,LP12_261121128,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121128.JPG,[3],train,-66.20669418,43.4899617
German_Bank_2010,LP12,LP12_261121144,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121144.JPG,[3],train,-66.20647777,43.48988592
German_Bank_2010,LP12,LP12_261121200,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121200.JPG,[3],train,-66.20626767,43.4898123
German_Bank_2010,LP12,LP12_261121216,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP12/LP12_261121216.JPG,[3],train,-66.20605742,43.48973781
German_Bank_2010,LP13,LP13_261125858,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261125858.JPG,[4],train,-66.16628434,43.46085568
German_Bank_2010,LP13,LP13_261125911,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261125911.JPG,[4],train,-66.16627054,43.46069213
German_Bank_2010,LP13,LP13_261125924,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261125924.JPG,[4],train,-66.16625055,43.46053848
German_Bank_2010,LP13,LP13_261125936,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261125936.JPG,[4],train,-66.16622947,43.46040069
German_Bank_2010,LP13,LP13_261125949,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261125949.JPG,[4],train,-66.16620206,43.46024228
German_Bank_2010,LP13,LP13_261130001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130001.JPG,[4],train,-66.16617748,43.46010724
German_Bank_2010,LP13,LP13_261130015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130015.JPG,[4],train,-66.16614274,43.45991959
German_Bank_2010,LP13,LP13_261130022,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130022.JPG,[2],train,-66.16612728,43.45983623
German_Bank_2010,LP13,LP13_261130028,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130028.JPG,[2],train,-66.16611408,43.459767
German_Bank_2010,LP13,LP13_261130040,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130040.JPG,[2],train,-66.16608532,43.45962736
German_Bank_2010,LP13,LP13_261130053,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130053.JPG,[4],train,-66.16605017,43.45947641
German_Bank_2010,LP13,LP13_261130106,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130106.JPG,[4],train,-66.16601528,43.45933432
German_Bank_2010,LP13,LP13_261130118,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130118.JPG,[4],train,-66.16598132,43.45919534
German_Bank_2010,LP13,LP13_261130131,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130131.JPG,[4],train,-66.16594627,43.45904718
German_Bank_2010,LP13,LP13_261130144,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130144.JPG,[4],train,-66.16591129,43.45889453
German_Bank_2010,LP13,LP13_261130157,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130157.JPG,[4],train,-66.16587622,43.45874006
German_Bank_2010,LP13,LP13_261130210,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130210.JPG,[4],train,-66.16583575,43.45856404
German_Bank_2010,LP13,LP13_261130223,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130223.JPG,[4],train,-66.16580109,43.45841566
German_Bank_2010,LP13,LP13_261130236,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130236.JPG,[4],train,-66.16576376,43.4582597
German_Bank_2010,LP13,LP13_261130243,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130243.JPG,[4],train,-66.16574493,43.45817978
German_Bank_2010,LP13,LP13_261130249,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130249.JPG,[4],train,-66.16572399,43.45808958
German_Bank_2010,LP13,LP13_261130301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130301.JPG,[4],train,-66.16569254,43.45795318
German_Bank_2010,LP13,LP13_261130314,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130314.JPG,[4],train,-66.16566273,43.45782055
German_Bank_2010,LP13,LP13_261130327,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130327.JPG,[4],train,-66.16562912,43.45766671
German_Bank_2010,LP13,LP13_261130330,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130330.JPG,[4],train,-66.16562218,43.45763519
German_Bank_2010,LP13,LP13_261130339,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130339.JPG,[4],train,-66.16559783,43.45752176
German_Bank_2010,LP13,LP13_261130352,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130352.JPG,[4],train,-66.16556525,43.45737182
German_Bank_2010,LP13,LP13_261130405,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130405.JPG,[4],train,-66.16552994,43.45721669
German_Bank_2010,LP13,LP13_261130418,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130418.JPG,[4],train,-66.1654911,43.45705716
German_Bank_2010,LP13,LP13_261130431,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130431.JPG,[4],train,-66.16544977,43.45689387
German_Bank_2010,LP13,LP13_261130444,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130444.JPG,[4],train,-66.16541184,43.45674557
German_Bank_2010,LP13,LP13_261130457,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130457.JPG,[4],train,-66.16537198,43.45658699
German_Bank_2010,LP13,LP13_261130509,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130509.JPG,[4],train,-66.16533619,43.45644315
German_Bank_2010,LP13,LP13_261130523,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130523.JPG,[2],train,-66.16528519,43.45625554
German_Bank_2010,LP13,LP13_261130534,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130534.JPG,[2],train,-66.1652478,43.45614071
German_Bank_2010,LP13,LP13_261130547,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130547.JPG,[2],train,-66.16518965,43.45598999
German_Bank_2010,LP13,LP13_261130600,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130600.JPG,[2],train,-66.16512255,43.45584079
German_Bank_2010,LP13,LP13_261130613,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130613.JPG,[4],train,-66.1650421,43.45567748
German_Bank_2010,LP13,LP13_261130626,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130626.JPG,[4],train,-66.16496642,43.45553303
German_Bank_2010,LP13,LP13_261130639,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130639.JPG,[4],train,-66.16488144,43.45537613
German_Bank_2010,LP13,LP13_261130652,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130652.JPG,[4],train,-66.16479138,43.45521581
German_Bank_2010,LP13,LP13_261130705,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130705.JPG,[4],train,-66.16469632,43.45505158
German_Bank_2010,LP13,LP13_261130717,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130717.JPG,[4],train,-66.16461877,43.45492087
German_Bank_2010,LP13,LP13_261130730,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130730.JPG,[4],train,-66.16453356,43.45477786
German_Bank_2010,LP13,LP13_261130743,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130743.JPG,[4],train,-66.16443911,43.45461783
German_Bank_2010,LP13,LP13_261130756,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130756.JPG,[4],train,-66.16435002,43.45446539
German_Bank_2010,LP13,LP13_261130809,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130809.JPG,[4],train,-66.16426506,43.4543191
German_Bank_2010,LP13,LP13_261130822,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130822.JPG,[2],train,-66.16416251,43.45414597
German_Bank_2010,LP13,LP13_261130835,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130835.JPG,[2],train,-66.164064,43.45398289
German_Bank_2010,LP13,LP13_261130847,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130847.JPG,[2],train,-66.16397128,43.45383224
German_Bank_2010,LP13,LP13_261130900,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130900.JPG,[2],train,-66.16387296,43.45367371
German_Bank_2010,LP13,LP13_261130913,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130913.JPG,[2],train,-66.16377766,43.45351783
German_Bank_2010,LP13,LP13_261130926,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130926.JPG,[2],train,-66.16368468,43.45336142
German_Bank_2010,LP13,LP13_261130939,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/LP13/LP13_261130939.JPG,[4],train,-66.16360626,43.45322592
